TF_ID	Gene_ID	Family
XP_015888893.1	LOC107423780	NAC
XP_015888894.1	LOC107423782	bHLH
XP_015888932.1	LOC107423811	bHLH
XP_015888933.1	LOC107423811	bHLH
XP_015888934.1	LOC107423811	bHLH
XP_015888956.1	LOC107423833	NAC
XP_015888957.1	LOC107423833	NAC
XP_015888995.1	LOC107423862	YABBY
XP_015889088.1	LOC107423945	LBD
XP_015889150.1	LOC107423988	GATA
XP_015889196.1	LOC107424025	HRT-like
XP_015889197.1	LOC107424025	HRT-like
XP_015889198.1	LOC107424025	HRT-like
XP_015889204.1	LOC107424030	HRT-like
XP_015889249.1	LOC107424071	bHLH
XP_015889252.1	LOC107424074	HSF
XP_015889253.1	LOC107424074	HSF
XP_015889304.1	LOC107424112	NF-YA
XP_015889345.1	LOC107424128	NAC
XP_015889378.1	LOC107424152	WRKY
XP_015889379.1	LOC107424152	WRKY
XP_015889409.1	LOC107424189	GRAS
XP_015889419.1	LOC107424194	bHLH
XP_015889429.1	LOC107424208	SBP
XP_015889430.1	LOC107424208	SBP
XP_015889433.1	LOC107424211	GATA
XP_015889512.1	LOC107424273	FAR1
XP_015889513.1	LOC107424273	FAR1
XP_015889514.1	LOC107424273	FAR1
XP_015889537.1	LOC107424290	SBP
XP_015889629.1	LOC107424356	Nin-like
XP_015889640.1	LOC107424369	bHLH
XP_015889664.1	LOC107424388	NAC
XP_015889665.1	LOC107424388	NAC
XP_015889752.1	LOC107424454	bZIP
XP_015889816.1	LOC107424512	bHLH
XP_015889817.1	LOC107424512	bHLH
XP_015889818.1	LOC107424512	bHLH
XP_015889819.1	LOC107424512	bHLH
XP_015889872.1	LOC107424552	bHLH
XP_015889898.1	LOC107424569	bZIP
XP_015889931.1	LOC107424599	GRAS
XP_015889971.1	LOC107424642	bHLH
XP_015889978.1	LOC107424648	ZF-HD
XP_015890011.1	LOC107424675	GATA
XP_015890017.1	LOC107424682	bZIP
XP_015890018.1	LOC107424683	bZIP
XP_015890048.1	LOC107424707	LBD
XP_015890079.1	LOC107424732	Dof
XP_015890106.1	LOC107424762	Dof
XP_015890138.1	LOC107424791	bHLH
XP_015890148.1	LOC107424801	HSF
XP_015890159.1	LOC107424811	bZIP
XP_015890160.1	LOC107424811	bZIP
XP_015890161.1	LOC107424811	bZIP
XP_015890162.1	LOC107424811	bZIP
XP_015890163.1	LOC107424811	bZIP
XP_015890164.1	LOC107424811	bZIP
XP_015890166.1	LOC107424811	bZIP
XP_015890203.1	LOC107424842	BES1
XP_015890208.1	LOC107424845	GRAS
XP_015890295.1	LOC107424917	GRAS
XP_015890312.1	LOC107424931	LBD
XP_015890329.1	LOC107424941	GRAS
XP_015890377.1	LOC107424974	bHLH
XP_015890378.1	LOC107424975	bHLH
XP_015890379.1	LOC107424976	bHLH
XP_015890380.1	LOC107424977	bHLH
XP_015890402.1	LOC107424997	bZIP
XP_015890448.1	LOC107425035	bHLH
XP_015890482.1	LOC107425063	SBP
XP_015890522.1	LOC107425110	bHLH
XP_015890587.1	LOC107425157	Dof
XP_015890631.1	LOC107425191	CAMTA
XP_015890632.1	LOC107425191	CAMTA
XP_015890633.1	LOC107425191	CAMTA
XP_015890634.1	LOC107425191	CAMTA
XP_015890660.1	LOC107425221	NF-YC
XP_015890683.1	LOC107425243	LBD
XP_015890729.1	LOC107425275	bHLH
XP_015890730.1	LOC107425275	bHLH
XP_015890731.1	LOC107425275	bHLH
XP_015890801.1	LOC107425323	ZF-HD
XP_015890910.1	LOC107425422	bZIP
XP_015890911.1	LOC107425422	bZIP
XP_015890912.1	LOC107425422	bZIP
XP_015890914.1	LOC107425425	EIL
XP_015890916.1	LOC107425428	EIL
XP_015890917.1	LOC107425429	EIL
XP_015890946.1	LOC107425459	Dof
XP_015890953.1	LOC107425466	Dof
XP_015890959.1	LOC107425466	Dof
XP_015890973.1	LOC107425484	NF-YB
XP_015891025.1	LOC107425531	Trihelix
XP_015891094.1	LOC107425600	NAC
XP_015891109.1	LOC107425614	NAC
XP_015891165.1	LOC107425661	GATA
XP_015891192.1	LOC107425691	NAC
XP_015891196.1	LOC107425697	bHLH
XP_015891257.1	LOC107425748	NAC
XP_015891260.1	LOC107425750	GRAS
XP_015891367.1	LOC107425833	LBD
XP_015891368.1	LOC107425834	LBD
XP_015891386.1	LOC107425857	HSF
XP_015891434.1	LOC107425896	HSF
XP_015891435.1	LOC107425896	HSF
XP_015891463.1	LOC107425917	LBD
XP_015891470.1	LOC107425922	bHLH
XP_015891480.1	LOC107425926	bHLH
XP_015891497.1	LOC107425940	bZIP
XP_015891498.1	LOC107425940	bZIP
XP_015891502.1	LOC107425944	WRKY
XP_015891503.1	LOC107425944	WRKY
XP_015891504.1	LOC107425945	bHLH
XP_015891505.1	LOC107425945	bHLH
XP_015891593.1	LOC107426023	bHLH
XP_015891672.1	LOC107426086	GRAS
XP_015891673.1	LOC107426087	GRAS
XP_015891697.1	LOC107426111	WRKY
XP_015891699.1	LOC107426113	WRKY
XP_015891704.1	LOC107426119	bZIP
XP_015891738.1	LOC107426144	FAR1
XP_015891807.1	LOC107426205	SBP
XP_015891808.1	LOC107426205	SBP
XP_015891809.1	LOC107426205	SBP
XP_015891828.1	LOC107426221	bHLH
XP_015891830.1	LOC107426223	WRKY
XP_015891831.1	LOC107426223	WRKY
XP_015891832.1	LOC107426225	WRKY
XP_015891936.1	LOC107426314	GATA
XP_015891940.1	LOC107426318	NF-YB
XP_015892031.1	LOC107426380	FAR1
XP_015892032.1	LOC107426380	FAR1
XP_015892033.1	LOC107426380	FAR1
XP_015892114.1	LOC107426439	bHLH
XP_015892246.1	LOC107426555	BBR-BPC
XP_015892247.1	LOC107426555	BBR-BPC
XP_015892249.1	LOC107426555	BBR-BPC
XP_015892250.1	LOC107426555	BBR-BPC
XP_015892251.1	LOC107426555	BBR-BPC
XP_015892252.1	LOC107426555	BBR-BPC
XP_015892261.1	LOC107426561	bHLH
XP_015892262.1	LOC107426561	bHLH
XP_015892293.1	LOC107426586	bHLH
XP_015892374.1	LOC107426652	SRS
XP_015892407.1	LOC107426678	Trihelix
XP_015892467.1	LOC107426725	bZIP
XP_015892516.1	LOC107426758	bHLH
XP_015892554.1	LOC107426787	GATA
XP_015892560.1	LOC107426789	WRKY
XP_015892614.1	LOC107426832	bHLH
XP_015892651.1	LOC107426870	WRKY
XP_015892818.1	LOC107426999	bHLH
XP_015892819.1	LOC107426999	bHLH
XP_015892916.1	LOC107427086	bZIP
XP_015892966.1	LOC107427132	FAR1
XP_015893001.1	LOC107427164	WRKY
XP_015893083.1	LOC107427224	Nin-like
XP_015893088.1	LOC107427227	Nin-like
XP_015893146.1	LOC107427281	bHLH
XP_015893167.1	LOC107427302	NAC
XP_015893178.1	LOC107427314	NAC
XP_015893205.1	LOC107427337	bZIP
XP_015893206.1	LOC107427338	bZIP
XP_015893295.1	LOC107427420	bHLH
XP_015893354.1	LOC107427487	FAR1
XP_015893382.1	LOC107427517	bZIP
XP_015893436.1	LOC107427565	bHLH
XP_015893470.1	LOC107427600	NAC
XP_015893527.1	LOC107427658	EIL
XP_015893562.1	LOC107427696	GATA
XP_015893576.1	LOC107427714	GATA
XP_015893626.1	LOC107427761	NAC
XP_015893680.1	LOC107427800	NAC
XP_015893684.1	LOC107427804	FAR1
XP_015893685.1	LOC107427805	FAR1
XP_015893687.1	LOC107427808	FAR1
XP_015893694.1	LOC107427812	FAR1
XP_015893698.1	LOC107427818	FAR1
XP_015893699.1	LOC107427818	FAR1
XP_015893770.1	LOC107427881	FAR1
XP_015893945.1	LOC107428017	TCP
XP_015893951.1	LOC107428022	NAC
XP_015893952.1	LOC107428022	NAC
XP_015893961.1	LOC107428027	TCP
XP_015893966.1	LOC107428032	GRAS
XP_015893968.1	LOC107428034	TCP
XP_015894171.1	LOC107428194	GATA
XP_015894172.1	LOC107428194	GATA
XP_015894173.1	LOC107428194	GATA
XP_015894174.1	LOC107428196	GATA
XP_015894224.1	LOC107428238	FAR1
XP_015894225.1	LOC107428238	FAR1
XP_015894226.1	LOC107428238	FAR1
XP_015894227.1	LOC107428238	FAR1
XP_015894228.1	LOC107428238	FAR1
XP_015894278.1	LOC107428282	WRKY
XP_015894286.1	LOC107428287	SBP
XP_015894287.1	LOC107428287	SBP
XP_015894304.1	LOC107428301	Trihelix
XP_015894307.1	LOC107428303	Trihelix
XP_015894311.1	LOC107428307	CAMTA
XP_015894312.1	LOC107428307	CAMTA
XP_015894315.1	LOC107428311	SBP
XP_015894316.1	LOC107428311	SBP
XP_015894317.1	LOC107428311	SBP
XP_015894319.1	LOC107428311	SBP
XP_015894354.1	LOC107428348	NF-YC
XP_015894425.1	LOC107428405	Trihelix
XP_015894426.1	LOC107428405	Trihelix
XP_015894427.1	LOC107428405	Trihelix
XP_015894512.1	LOC107428490	GRAS
XP_015894579.1	LOC107428543	GATA
XP_015894702.1	LOC107428651	YABBY
XP_015894738.1	LOC107428684	bHLH
XP_015894779.1	LOC107428714	bZIP
XP_015894780.1	LOC107428714	bZIP
XP_015894921.1	LOC107428843	WRKY
XP_015894922.1	LOC107428845	Whirly
XP_015894924.1	LOC107428844	bHLH
XP_015894978.1	LOC107428893	WRKY
XP_015895037.1	LOC107428947	NAC
XP_015895038.1	LOC107428947	NAC
XP_015895072.1	LOC107428978	TCP
XP_015895075.1	LOC107428980	NAC
XP_015895093.1	LOC107428996	ZF-HD
XP_015895107.1	LOC107429011	Dof
XP_015895206.1	LOC107429070	SBP
XP_015895208.1	LOC107429072	YABBY
XP_015895230.1	LOC107429093	bHLH
XP_015895269.1	LOC107429134	bHLH
XP_015895330.1	LOC107429189	bHLH
XP_015895446.1	LOC107429297	GRAS
XP_015895533.1	LOC107429372	bHLH
XP_015895621.1	LOC107429450	LBD
XP_015895658.1	LOC107429480	NAC
XP_015895659.1	LOC107429481	NAC
XP_015895682.1	LOC107429500	bZIP
XP_015895683.1	LOC107429500	bZIP
XP_015895685.1	LOC107429502	bHLH
XP_015895746.1	LOC107429548	TCP
XP_015895915.1	LOC107429694	bHLH
XP_015895940.1	LOC107429714	Trihelix
XP_015896021.1	LOC107429788	Dof
XP_015896035.1	LOC107429800	bHLH
XP_015896060.1	LOC107429823	Nin-like
XP_015896165.1	LOC107429905	NF-YC
XP_015896191.1	LOC107429930	Trihelix
XP_015896232.1	LOC107429964	HSF
XP_015896265.1	LOC107430000	WRKY
XP_015896272.1	LOC107430006	GRAS
XP_015896308.1	LOC107430043	Trihelix
XP_015896309.1	LOC107430043	Trihelix
XP_015896310.1	LOC107430043	Trihelix
XP_015896324.1	LOC107430057	bHLH
XP_015896335.1	LOC107430065	bHLH
XP_015896336.1	LOC107430065	bHLH
XP_015896457.1	LOC107430173	WRKY
XP_015896460.1	LOC107430177	WRKY
XP_015896666.1	LOC107430344	Trihelix
XP_015896743.1	LOC107430424	SRS
XP_015896798.1	LOC107430472	NAC
XP_015896887.1	LOC107430556	bHLH
XP_015896923.1	LOC107430586	bHLH
XP_015896959.1	LOC107430610	WRKY
XP_015897234.1	LOC107430873	NZZ/SPL
XP_015897287.1	LOC107430925	WRKY
XP_015897288.1	LOC107430926	WRKY
XP_015897289.1	LOC107430928	WRKY
XP_015897292.1	LOC107430931	WRKY
XP_015897327.1	LOC107430966	Trihelix
XP_015897336.1	LOC107430975	WRKY
XP_015897347.1	LOC107430984	WRKY
XP_015897396.1	LOC107431036	BES1
XP_015897412.1	LOC107431053	GRAS
XP_015897477.1	LOC107431108	Dof
XP_015897478.1	LOC107431108	Dof
XP_015897499.1	LOC107431129	FAR1
XP_015897521.1	LOC107431152	bHLH
XP_015897552.1	LOC107431185	HSF
XP_015897583.1	LOC107431213	GRAS
XP_015897596.1	LOC107431223	GRAS
XP_015897665.1	LOC107431286	WRKY
XP_015897788.1	LOC107431407	LBD
XP_015897789.1	LOC107431407	LBD
XP_015897827.1	LOC107431435	ZF-HD
XP_015897844.1	LOC107431445	FAR1
XP_015897961.1	LOC107431532	bZIP
XP_015898008.1	LOC107431564	bHLH
XP_015898010.1	LOC107431566	bHLH
XP_015898083.1	LOC107431630	HSF
XP_015898109.1	LOC107431648	HSF
XP_015898140.1	LOC107431674	bHLH
XP_015898184.1	LOC107431716	GRAS
XP_015898214.1	LOC107431739	HSF
XP_015898233.1	LOC107431760	CPP
XP_015898241.1	LOC107431765	bHLH
XP_015898326.1	LOC107431834	Trihelix
XP_015898330.1	LOC107431837	HSF
XP_015898395.1	LOC107431890	bHLH
XP_015898404.1	LOC107431895	TCP
XP_015898541.1	LOC107432001	Trihelix
XP_015898596.1	LOC107432054	Trihelix
XP_015898712.1	LOC107432152	HSF
XP_015898717.1	LOC107432156	bZIP
XP_015898718.1	LOC107432156	bZIP
XP_015898719.1	LOC107432156	bZIP
XP_015898747.1	LOC107432186	bZIP
XP_015898748.1	LOC107432186	bZIP
XP_015898749.1	LOC107432186	bZIP
XP_015898750.1	LOC107432186	bZIP
XP_015898777.1	LOC107432206	NF-YC
XP_015898821.1	LOC107432237	E2F/DP
XP_015898822.1	LOC107432237	E2F/DP
XP_015898941.1	LOC107432336	SBP
XP_015898942.1	LOC107432336	SBP
XP_015898969.1	LOC107432355	NF-YA
XP_015899023.1	LOC107432409	bHLH
XP_015899024.1	LOC107432409	bHLH
XP_015899049.1	LOC107432424	bHLH
XP_015899050.1	LOC107432424	bHLH
XP_015899103.1	LOC107432467	NAC
XP_015899153.1	LOC107432516	bZIP
XP_015899172.1	LOC107432536	NZZ/SPL
XP_015899191.1	LOC107432548	TCP
XP_015899233.1	LOC107432574	SBP
XP_015899291.1	LOC107432618	BES1
XP_015899326.1	LOC107432655	TCP
XP_015899365.1	LOC107432688	WRKY
XP_015899476.1	LOC107432797	NAC
XP_015899555.1	LOC107432867	WRKY
XP_015899561.1	LOC107432876	WRKY
XP_015899563.1	LOC107432878	WRKY
XP_015899564.1	LOC107432879	WRKY
XP_015899566.1	LOC107432881	WRKY
XP_015899582.1	LOC107432893	WRKY
XP_015899593.1	LOC107432901	NF-YB
XP_015899594.1	LOC107432901	NF-YB
XP_015899595.1	LOC107432901	NF-YB
XP_015899771.1	LOC107433046	Dof
XP_015899836.1	LOC107433097	NAC
XP_015899958.1	LOC107433211	GATA
XP_015899962.1	LOC107433215	FAR1
XP_015899963.1	LOC107433215	FAR1
XP_015899964.1	LOC107433215	FAR1
XP_015899981.1	LOC107433233	NF-YB
XP_015900006.1	LOC107433255	CAMTA
XP_015900007.1	LOC107433255	CAMTA
XP_015900129.1	LOC107433357	SBP
XP_015900131.1	LOC107433359	CAMTA
XP_015900162.1	LOC107433384	bZIP
XP_015900163.1	LOC107433384	bZIP
XP_015900164.1	LOC107433384	bZIP
XP_015900165.1	LOC107433384	bZIP
XP_015900231.1	LOC107433458	FAR1
XP_015900346.1	LOC107433561	bHLH
XP_015900360.1	LOC107433577	TCP
XP_015900361.1	LOC107433577	TCP
XP_015900362.1	LOC107433577	TCP
XP_015900376.1	LOC107433593	Dof
XP_015900395.1	LOC107433610	NF-YA
XP_015900396.1	LOC107433610	NF-YA
XP_015900464.1	LOC107433661	bHLH
XP_015900491.1	LOC107433688	LBD
XP_015900498.1	LOC107433691	NF-YB
XP_015900575.1	LOC107433745	bHLH
XP_015900576.1	LOC107433745	bHLH
XP_015900632.1	LOC107433790	FAR1
XP_015900633.1	LOC107433790	FAR1
XP_015900634.1	LOC107433790	FAR1
XP_015900686.1	LOC107433838	WRKY
XP_015900729.1	LOC107433868	FAR1
XP_015900730.1	LOC107433868	FAR1
XP_015900739.1	LOC107433876	SAP
XP_015900746.1	LOC107433880	NF-YB
XP_015900818.1	LOC107433930	NF-YB
XP_015900875.1	LOC107433986	NF-YC
XP_015900923.1	LOC107434027	NAC
XP_015900980.1	LOC107434077	bHLH
XP_015901112.1	LOC107434195	GeBP
XP_015901246.1	LOC107434306	FAR1
XP_015901276.1	LOC107434332	LBD
XP_015901407.1	LOC107434449	HSF
XP_015901482.1	LOC107434526	bHLH
XP_015901518.1	LOC107434558	BBR-BPC
XP_015901519.1	LOC107434558	BBR-BPC
XP_015901520.1	LOC107434558	BBR-BPC
XP_015901565.1	LOC107434601	FAR1
XP_015901602.1	LOC107434633	bHLH
XP_015901603.1	LOC107434635	bHLH
XP_015901650.1	LOC107434675	FAR1
XP_015901828.1	LOC107434844	Trihelix
XP_015901844.1	LOC107434862	GRAS
XP_015901925.1	LOC107434921	YABBY
XP_015901967.1	LOC107434956	bZIP
XP_015901968.1	LOC107434956	bZIP
XP_015901979.1	LOC107434964	Trihelix
XP_015902172.1	LOC107435131	NF-X1
XP_015902251.1	LOC107435205	GRAS
XP_015902282.1	LOC107435236	bHLH
XP_015902286.1	LOC107435239	NAC
XP_015902347.1	LOC107435293	NAC
XP_015902364.1	LOC107435305	GATA
XP_015902365.1	LOC107435305	GATA
XP_015902623.1	LOC107435508	WRKY
XP_015902625.1	LOC107435508	WRKY
XP_015902626.1	LOC107435508	WRKY
XP_015902627.1	LOC107435508	WRKY
XP_015902628.1	LOC107435508	WRKY
XP_015902629.1	LOC107435509	GRAS
XP_015902630.1	LOC107435509	GRAS
XP_015902631.1	LOC107435509	GRAS
XP_015902632.1	LOC107435509	GRAS
XP_015902714.1	LOC107435596	GRAS
XP_015902716.1	LOC107435597	FAR1
XP_015902753.1	LOC107435643	LBD
XP_015902800.1	LOC107435687	LBD
XP_015902801.1	LOC107435688	LBD
XP_015902857.1	LOC107435744	WRKY
XP_015902932.1	LOC107435822	E2F/DP
XP_015902991.1	LOC107435871	bHLH
XP_015902992.1	LOC107435871	bHLH
XP_015903046.1	LOC107435931	GRAS
XP_015903103.1	LOC107435986	GRAS
XP_015903104.1	LOC107435986	GRAS
XP_015903105.1	LOC107435986	GRAS
XP_015903106.1	LOC107435986	GRAS
XP_015903107.1	LOC107435986	GRAS
XP_015903109.1	LOC107435986	GRAS
XP_015903110.1	LOC107435986	GRAS
XP_015903123.1	LOC107435999	GRAS
XP_015867478.1	LOC107404980	ARF
XP_015867479.1	LOC107404980	ARF
XP_015869557.1	LOC107406859	ARF
XP_015869863.1	LOC107407147	ARF
XP_015872303.1	LOC107409384	ARF
XP_015875203.1	LOC107412017	ARF
XP_015875211.1	LOC107412017	ARF
XP_015877600.1	LOC107414026	ARF
XP_015877609.1	LOC107414026	ARF
XP_015879676.1	LOC107415798	ARF
XP_015880498.1	LOC107416521	ARF
XP_015880499.1	LOC107416521	ARF
XP_015880500.1	LOC107416521	ARF
XP_015880502.1	LOC107416521	ARF
XP_015880672.1	LOC107416662	ARF
XP_015880673.1	LOC107416662	ARF
XP_015881669.1	LOC107417575	ARF
XP_015884813.1	LOC107420386	ARF
XP_015885595.1	LOC107420998	ARF
XP_015885596.1	LOC107420998	ARF
XP_015885597.1	LOC107420998	ARF
XP_015885598.1	LOC107420998	ARF
XP_015888764.1	LOC107423671	ARF
XP_015888765.1	LOC107423671	ARF
XP_015888766.1	LOC107423671	ARF
XP_015890840.1	LOC107425358	ARF
XP_015890841.1	LOC107425358	ARF
XP_015890842.1	LOC107425358	ARF
XP_015890843.1	LOC107425358	ARF
XP_015890844.1	LOC107425358	ARF
XP_015890846.1	LOC107425358	ARF
XP_015891602.1	LOC107426029	ARF
XP_015891971.1	LOC107426336	ARF
XP_015895933.1	LOC107429709	ARF
XP_015895934.1	LOC107429710	ARF
XP_015896067.1	LOC107429830	ARF
XP_015897821.1	LOC107431430	ARF
XP_015866409.1	LOC107403990	B3
XP_015866410.1	LOC107403991	B3
XP_015866885.1	LOC107404450	B3
XP_015867513.1	LOC107405017	B3
XP_015867744.1	LOC107405231	B3
XP_015869261.1	LOC107406633	B3
XP_015870343.1	LOC107407564	B3
XP_015872063.1	LOC107409140	B3
XP_015872336.1	LOC107409416	B3
XP_015872368.1	LOC107409447	B3
XP_015872682.1	LOC107409773	B3
XP_015874240.1	LOC107411209	B3
XP_015874262.1	LOC107411231	B3
XP_015874689.1	LOC107411594	B3
XP_015875330.1	LOC107412132	B3
XP_015878653.1	LOC107414947	B3
XP_015878654.1	LOC107414948	B3
XP_015878665.1	LOC107414962	B3
XP_015878753.1	LOC107415017	B3
XP_015878863.1	LOC107415094	B3
XP_015881546.1	LOC107417445	B3
XP_015882333.1	LOC107418173	B3
XP_015884739.1	LOC107420328	B3
XP_015884746.1	LOC107420333	B3
XP_015884748.1	LOC107420333	B3
XP_015884749.1	LOC107420333	B3
XP_015884750.1	LOC107420333	B3
XP_015884751.1	LOC107420333	B3
XP_015884752.1	LOC107420333	B3
XP_015884753.1	LOC107420333	B3
XP_015884766.1	LOC107420344	B3
XP_015885426.1	LOC107420879	B3
XP_015885454.1	LOC107420903	B3
XP_015886187.1	LOC107421453	B3
XP_015887525.1	LOC107422574	B3
XP_015887547.1	LOC107422594	B3
XP_015887956.1	LOC107422963	B3
XP_015888018.1	LOC107423020	B3
XP_015888929.1	LOC107423809	B3
XP_015888930.1	LOC107423809	B3
XP_015888931.1	LOC107423809	B3
XP_015890064.1	LOC107424721	B3
XP_015890065.1	LOC107424722	B3
XP_015890081.1	LOC107424734	B3
XP_015890103.1	LOC107424759	B3
XP_015890121.1	LOC107424780	B3
XP_015890122.1	LOC107424780	B3
XP_015890123.1	LOC107424780	B3
XP_015890124.1	LOC107424780	B3
XP_015890152.1	LOC107424806	B3
XP_015890813.1	LOC107425335	B3
XP_015892122.1	LOC107426445	B3
XP_015892180.1	LOC107426493	B3
XP_015892867.1	LOC107427045	B3
XP_015892868.1	LOC107427047	B3
XP_015893857.1	LOC107427959	B3
XP_015895056.1	LOC107428960	B3
XP_015895205.1	LOC107429068	B3
XP_015895895.1	LOC107429680	B3
XP_015896488.1	LOC107430193	B3
XP_015897448.1	LOC107431083	B3
XP_015897449.1	LOC107431083	B3
XP_015897450.1	LOC107431083	B3
XP_015902264.1	LOC107435219	B3
XP_015902669.1	LOC107435553	B3
XP_015902670.1	LOC107435554	B3
XP_015902671.1	LOC107435554	B3
XP_015903047.1	LOC107435934	B3
XP_015865623.1	LOC107403266	AP2
XP_015865721.1	LOC107403349	AP2
XP_015868187.1	LOC107405629	AP2
XP_015874327.1	LOC107411289	AP2
XP_015875746.1	LOC107412485	AP2
XP_015876015.1	LOC107412705	AP2
XP_015876174.1	LOC107412865	AP2
XP_015876200.1	LOC107412889	AP2
XP_015879418.1	LOC107415583	AP2
XP_015885105.1	LOC107420624	AP2
XP_015890374.1	LOC107424971	AP2
XP_015890577.1	LOC107425151	AP2
XP_015891674.1	LOC107426084	AP2
XP_015891835.1	LOC107426224	AP2
XP_015894923.1	LOC107428847	AP2
XP_015895815.1	LOC107429620	AP2
XP_015899017.1	LOC107432403	AP2
XP_015898205.1	LOC107431731	AP2
XP_015896472.1	LOC107427206	AP2
XP_015877097.1	LOC107413613	AP2
XP_015876014.1	LOC107412703	AP2
XP_015889858.1	LOC107424542	AP2
XP_015889857.1	LOC107424542	AP2
XP_015889860.1	LOC107424543	AP2
XP_015866838.1	LOC107404402	ERF
XP_015866859.1	LOC107404421	ERF
XP_015866884.1	LOC107404449	ERF
XP_015867110.1	LOC107404644	ERF
XP_015867318.1	LOC107404829	ERF
XP_015867319.1	LOC107404830	ERF
XP_015867472.1	LOC107404975	ERF
XP_015867486.1	LOC107404986	ERF
XP_015867543.1	LOC107405052	ERF
XP_015867544.1	LOC107405052	ERF
XP_015867545.1	LOC107405053	ERF
XP_015867725.1	LOC107405213	ERF
XP_015868085.1	LOC107405532	ERF
XP_015868086.1	LOC107405534	ERF
XP_015868087.1	LOC107405536	ERF
XP_015868089.1	LOC107405537	ERF
XP_015868090.1	LOC107405538	ERF
XP_015868349.1	LOC107405772	ERF
XP_015868373.1	LOC107405802	ERF
XP_015868374.1	LOC107405802	ERF
XP_015868375.1	LOC107405802	ERF
XP_015868376.1	LOC107405802	ERF
XP_015868377.1	LOC107405802	ERF
XP_015868378.1	LOC107405802	ERF
XP_015868379.1	LOC107405802	ERF
XP_015868380.1	LOC107405802	ERF
XP_015868603.1	LOC107406029	ERF
XP_015868769.1	LOC107406175	ERF
XP_015868862.1	LOC107406265	ERF
XP_015869086.1	LOC107406476	ERF
XP_015869100.1	LOC107406487	ERF
XP_015869101.1	LOC107406487	ERF
XP_015869102.1	LOC107406487	ERF
XP_015869103.1	LOC107406487	ERF
XP_015869104.1	LOC107406487	ERF
XP_015870387.1	LOC107407598	ERF
XP_015870745.1	LOC107407922	ERF
XP_015870792.1	LOC107407963	ERF
XP_015870833.1	LOC107408000	ERF
XP_015870839.1	LOC107408006	ERF
XP_015871199.1	LOC107408332	ERF
XP_015871784.1	LOC107408867	ERF
XP_015871803.1	LOC107408884	ERF
XP_015872364.1	LOC107409444	ERF
XP_015872497.1	LOC107409581	ERF
XP_015872651.1	LOC107409738	ERF
XP_015872758.1	LOC107409847	ERF
XP_015872951.1	LOC107410052	ERF
XP_015874184.1	LOC107411160	ERF
XP_015874196.1	LOC107411165	ERF
XP_015874202.1	LOC107411165	ERF
XP_015874690.1	LOC107411595	ERF
XP_015875554.1	LOC107412317	ERF
XP_015877425.1	LOC107413884	ERF
XP_015877493.1	LOC107413944	ERF
XP_015877686.1	LOC107414104	ERF
XP_015877689.1	LOC107414106	ERF
XP_015878017.1	LOC107414421	ERF
XP_015878083.1	LOC107414472	ERF
XP_015878084.1	LOC107414472	ERF
XP_015878794.1	LOC107415044	ERF
XP_015879808.1	LOC107415911	ERF
XP_015880933.1	LOC107416896	ERF
XP_015881459.1	LOC107417357	ERF
XP_015881517.1	LOC107417413	ERF
XP_015881716.1	LOC107417618	ERF
XP_015882018.1	LOC107417877	ERF
XP_015883014.1	LOC107418844	ERF
XP_015884288.1	LOC107419959	ERF
XP_015884426.1	LOC107420075	ERF
XP_015884737.1	LOC107420326	ERF
XP_015885179.1	LOC107420677	ERF
XP_015885878.1	LOC107421210	ERF
XP_015885965.1	LOC107421273	ERF
XP_015886022.1	LOC107421317	ERF
XP_015886023.1	LOC107421318	ERF
XP_015886151.1	LOC107421431	ERF
XP_015887421.1	LOC107422481	ERF
XP_015887656.1	LOC107422687	ERF
XP_015887859.1	LOC107422868	ERF
XP_015887868.1	LOC107422875	ERF
XP_015888717.1	LOC107423644	ERF
XP_015888826.1	LOC107423725	ERF
XP_015889374.1	LOC107424149	ERF
XP_015889855.1	LOC107424539	ERF
XP_015889856.1	LOC107424539	ERF
XP_015889938.1	LOC107424606	ERF
XP_015890142.1	LOC107424796	ERF
XP_015890508.1	LOC107425089	ERF
XP_015890748.1	LOC107425282	ERF
XP_015890996.1	LOC107425503	ERF
XP_015890997.1	LOC107425503	ERF
XP_015891359.1	LOC107425825	ERF
XP_015891360.1	LOC107425826	ERF
XP_015891439.1	LOC107425900	ERF
XP_015891440.1	LOC107425901	ERF
XP_015891443.1	LOC107425903	ERF
XP_015891444.1	LOC107425904	ERF
XP_015891454.1	LOC107425913	ERF
XP_015891869.1	LOC107426263	ERF
XP_015892157.1	LOC107426473	ERF
XP_015892158.1	LOC107426473	ERF
XP_015892159.1	LOC107426473	ERF
XP_015892640.1	LOC107426863	ERF
XP_015892873.1	LOC107427051	ERF
XP_015894460.1	LOC107428447	ERF
XP_015894578.1	LOC107428542	ERF
XP_015894986.1	LOC107428900	ERF
XP_015895011.1	LOC107428928	ERF
XP_015895902.1	LOC107429688	ERF
XP_015895903.1	LOC107429688	ERF
XP_015896248.1	LOC107429982	ERF
XP_015896388.1	LOC107430109	ERF
XP_015896421.1	LOC107430137	ERF
XP_015896573.1	LOC107430262	ERF
XP_015896668.1	LOC107430347	ERF
XP_015896697.1	LOC107430378	ERF
XP_015896698.1	LOC107430379	ERF
XP_015897441.1	LOC107431079	ERF
XP_015898224.1	LOC107431749	ERF
XP_015898225.1	LOC107431750	ERF
XP_015898239.1	LOC107431764	ERF
