TF_ID	Gene_ID	Family
Potri.007G024500.1	Potri.007G024500	GATA
Potri.007G026300.1	Potri.007G026300	GRAS
Potri.007G029200.1	Potri.007G029200	GRAS
Potri.007G029400.1	Potri.007G029400	bZIP
Potri.007G030700.1	Potri.007G030700	BES1
Potri.007G036400.1	Potri.007G036400	Dof
Potri.007G038100.1	Potri.007G038100	Dof
Potri.007G039500.1	Potri.007G039500	LBD
Potri.007G043800.1	Potri.007G043800	HSF
Potri.007G044600.1	Potri.007G044600	bHLH
Potri.007G047400.1	Potri.007G047400	WRKY
Potri.007G053500.1	Potri.007G053500	GRAS
Potri.007G053600.1	Potri.007G053600	LBD
Potri.007G058200.1	Potri.007G058200	Dof
Potri.007G063300.1	Potri.007G063300	GRAS
Potri.007G065400.1	Potri.007G065400	NAC
Potri.007G066300.1	Potri.007G066300	NAC
Potri.007G066700.1	Potri.007G066700	LBD
Potri.007G070900.1	Potri.007G070900	NF-YC
Potri.007G078200.1	Potri.007G078200	WRKY
Potri.007G079800.1	Potri.007G079800	WRKY
Potri.007G082200.1	Potri.007G082200	NF-YB
Potri.007G085700.1	Potri.007G085700	bZIP
Potri.007G093400.1	Potri.007G093400	CAMTA
Potri.007G097600.1	Potri.007G097600	bHLH
Potri.007G099400.1	Potri.007G099400	NAC
Potri.007G105000.1	Potri.007G105000	NAC
Potri.007G108000.1	Potri.007G108000	bHLH
Potri.007G109100.1	Potri.007G109100	NAC
Potri.007G116600.1	Potri.007G116600	GATA
Potri.007G116700.1	Potri.007G116700	GATA
Potri.007G119000.1	Potri.007G119000	GRAS
Potri.007G119800.1	Potri.007G119800	GeBP
Potri.007G127700.1	Potri.007G127700	NAC
Potri.007G128700.1	Potri.007G128700	FAR1
Potri.007G128800.1	Potri.007G128800	FAR1
Potri.007G128900.1	Potri.007G128900	FAR1
Potri.007G129000.1	Potri.007G129000	FAR1
Potri.007G129100.1	Potri.007G129100	FAR1
Potri.007G129500.1	Potri.007G129500	FAR1
Potri.007G130800.1	Potri.007G130800	bZIP
Potri.007G132000.1	Potri.007G132000	GRAS
Potri.007G133000.1	Potri.007G133000	GRAS
Potri.007G133400.1	Potri.007G133400	Nin-like
Potri.007G135300.1	Potri.007G135300	NAC
Potri.007G138800.1	Potri.007G138800	SBP
Potri.008G010800.1	Potri.008G010800	bZIP
Potri.008G011300.1	Potri.008G011300	EIL
Potri.008G011800.1	Potri.008G011800	FAR1
Potri.008G018400.1	Potri.008G018400	bZIP
Potri.008G025600.1	Potri.008G025600	Trihelix
Potri.008G027000.1	Potri.008G027000	Trihelix
Potri.008G031800.1	Potri.008G031800	NAC
Potri.008G038900.1	Potri.008G038900	GATA
Potri.008G043900.1	Potri.008G043900	LBD
Potri.008G044800.1	Potri.008G044800	NF-YB
Potri.008G052000.1	Potri.008G052000	bHLH
Potri.008G055100.1	Potri.008G055100	Dof
Potri.008G057400.1	Potri.008G057400	GRAS
Potri.008G070800.1	Potri.008G070800	bHLH
Potri.008G071300.1	Potri.008G071300	Trihelix
Potri.008G071500.1	Potri.008G071500	LBD
Potri.008G072800.1	Potri.008G072800	LBD
Potri.008G076800.1	Potri.008G076800	FAR1
Potri.008G079800.1	Potri.008G079800	LBD
Potri.008G080000.1	Potri.008G080000	NAC
Potri.008G081500.1	Potri.008G081500	NAC
Potri.008G086000.1	Potri.008G086000	ZF-HD
Potri.008G087800.1	Potri.008G087800	Dof
Potri.008G089000.1	Potri.008G089000	NAC
Potri.008G091900.1	Potri.008G091900	WRKY
Potri.008G094000.1	Potri.008G094000	WRKY
Potri.008G097800.1	Potri.008G097800	YABBY
Potri.008G097900.1	Potri.008G097900	SBP
Potri.008G098600.1	Potri.008G098600	SBP
Potri.008G103300.1	Potri.008G103300	WRKY
Potri.008G106700.1	Potri.008G106700	bZIP
Potri.008G107900.1	Potri.008G107900	CAMTA
Potri.008G108800.1	Potri.008G108800	FAR1
Potri.008G112000.1	Potri.008G112000	bHLH
Potri.008G112000.10	Potri.008G112000	bHLH
Potri.008G113200.1	Potri.008G113200	bHLH
Potri.008G113400.1	Potri.008G113400	bZIP
Potri.008G115800.1	Potri.008G115800	TCP
Potri.008G116000.1	Potri.008G116000	bHLH
Potri.008G116600.1	Potri.008G116600	NAC
Potri.008G118300.1	Potri.008G118300	bZIP
Potri.008G120600.1	Potri.008G120600	LBD
Potri.008G131700.1	Potri.008G131700	GRAS
Potri.008G140200.1	Potri.008G140200	BBR-BPC
Potri.008G149100.1	Potri.008G149100	Whirly
Potri.008G156100.1	Potri.008G156100	CPP
Potri.008G157600.1	Potri.008G157600	HSF
Potri.008G161800.1	Potri.008G161800	bHLH
Potri.008G165700.1	Potri.008G165700	bHLH
Potri.008G179700.1	Potri.008G179700	Trihelix
Potri.008G189000.1	Potri.008G189000	YABBY
Potri.008G189600.1	Potri.008G189600	bHLH
Potri.008G190800.1	Potri.008G190800	bHLH
Potri.008G197000.1	Potri.008G197000	SBP
Potri.008G199300.1	Potri.008G199300	FAR1
Potri.008G202900.1	Potri.008G202900	bHLH
Potri.008G203500.1	Potri.008G203500	NF-YC
Potri.008G210300.1	Potri.008G210300	NF-YB
Potri.008G213900.1	Potri.008G213900	GATA
Potri.008G217900.1	Potri.008G217900	NF-YB
Potri.009G000100.1	Potri.009G000100	YABBY
Potri.009G005600.1	Potri.009G005600	bHLH
Potri.009G009400.1	Potri.009G009400	TCP
Potri.009G012300.1	Potri.009G012300	NF-YC
Potri.009G018500.1	Potri.009G018500	bZIP
Potri.009G019200.1	Potri.009G019200	NAC
Potri.009G022000.1	Potri.009G022000	NF-YC
Potri.009G023800.1	Potri.009G023800	bHLH
Potri.009G029500.1	Potri.009G029500	Dof
Potri.009G032700.1	Potri.009G032700	GRAS
Potri.009G032800.1	Potri.009G032800	GRAS
Potri.009G032900.1	Potri.009G032900	GRAS
Potri.009G033100.1	Potri.009G033100	GRAS
Potri.009G033300.1	Potri.009G033300	GRAS
Potri.009G048700.1	Potri.009G048700	GRAS
Potri.009G052200.1	Potri.009G052200	NAC
Potri.009G052300.1	Potri.009G052300	NAC
Potri.009G052900.1	Potri.009G052900	NF-YA
Potri.009G060600.1	Potri.009G060600	NF-YA
Potri.009G064700.1	Potri.009G064700	bHLH
Potri.009G068000.1	Potri.009G068000	HSF
Potri.009G070800.1	Potri.009G070800	SRS
Potri.009G072100.1	Potri.009G072100	NAC
Potri.009G075000.1	Potri.009G075000	bZIP
Potri.009G075500.1	Potri.009G075500	GRAS
Potri.009G076900.1	Potri.009G076900	LBD
Potri.009G081400.1	Potri.009G081400	bHLH
Potri.009G087500.1	Potri.009G087500	Nin-like
Potri.009G088400.1	Potri.009G088400	GeBP
Potri.009G089000.1	Potri.009G089000	bHLH
Potri.009G089600.1	Potri.009G089600	LBD
Potri.009G094300.1	Potri.009G094300	bHLH
Potri.009G101200.1	Potri.009G101200	bZIP
Potri.009G117300.1	Potri.009G117300	bHLH
Potri.009G119700.1	Potri.009G119700	bZIP
Potri.009G121600.1	Potri.009G121600	SRS
Potri.009G123400.1	Potri.009G123400	GATA
Potri.009G125300.1	Potri.009G125300	BBR-BPC
Potri.009G125400.1	Potri.009G125400	bZIP
Potri.009G129600.1	Potri.009G129600	bHLH
Potri.009G134900.1	Potri.009G134900	bZIP
Potri.009G136300.1	Potri.009G136300	bHLH
Potri.009G141600.1	Potri.009G141600	NAC
Potri.009G158400.1	Potri.009G158400	FAR1
Potri.009G159200.1	Potri.009G159200	EIL
Potri.009G161300.1	Potri.009G161300	NAC
Potri.009G161900.1	Potri.009G161900	E2F/DP
Potri.009G163500.1	Potri.009G163500	NF-YB
Potri.009G164300.1	Potri.009G164300	bZIP
Potri.009G164500.1	Potri.009G164500	bZIP
Potri.009G166300.1	Potri.009G166300	Nin-like
Potri.009G166400.1	Potri.009G166400	Nin-like
Potri.009G166800.1	Potri.009G166800	Nin-like
Potri.009G166900.1	Potri.009G166900	Nin-like
Potri.009G170100.1	Potri.009G170100	FAR1
Potri.010G001300.1	Potri.010G001300	GATA
Potri.010G004200.1	Potri.010G004200	bZIP
Potri.010G026200.1	Potri.010G026200	SBP
Potri.010G029000.1	Potri.010G029000	FAR1
Potri.010G040000.1	Potri.010G040000	bHLH
Potri.010G041500.1	Potri.010G041500	bHLH
Potri.010G042400.1	Potri.010G042400	YABBY
Potri.010G055000.1	Potri.010G055000	Trihelix
Potri.010G072900.1	Potri.010G072900	bHLH
Potri.010G077000.1	Potri.010G077000	bHLH
Potri.010G082000.1	Potri.010G082000	HSF
Potri.010G083400.1	Potri.010G083400	CPP
Potri.010G092500.1	Potri.010G092500	Whirly
Potri.010G098900.1	Potri.010G098900	bHLH
Potri.010G101400.1	Potri.010G101400	BBR-BPC
Potri.010G104300.1	Potri.010G104300	HSF
Potri.010G110700.1	Potri.010G110700	GRAS
Potri.010G125000.1	Potri.010G125000	LBD
Potri.010G128000.1	Potri.010G128000	bZIP
Potri.010G129700.1	Potri.010G129700	NAC
Potri.010G130000.1	Potri.010G130000	bHLH
Potri.010G130200.1	Potri.010G130200	TCP
Potri.010G135200.1	Potri.010G135200	bZIP
Potri.010G136100.1	Potri.010G136100	bHLH
Potri.010G137600.1	Potri.010G137600	bHLH
Potri.010G141700.1	Potri.010G141700	CAMTA
Potri.010G142900.1	Potri.010G142900	bZIP
Potri.010G143200.1	Potri.010G143200	GRAS
Potri.010G143400.1	Potri.010G143400	GRAS
Potri.010G143500.1	Potri.010G143500	GRAS
Potri.010G143600.1	Potri.010G143600	GRAS
Potri.010G143700.1	Potri.010G143700	GRAS
Potri.010G147700.1	Potri.010G147700	WRKY
Potri.010G153100.1	Potri.010G153100	CAMTA
Potri.010G154000.1	Potri.010G154000	SBP
Potri.010G154300.1	Potri.010G154300	SBP
Potri.010G160100.1	Potri.010G160100	WRKY
Potri.010G163000.1	Potri.010G163000	WRKY
Potri.010G166200.1	Potri.010G166200	NAC
Potri.010G167600.1	Potri.010G167600	Dof
Potri.010G169400.1	Potri.010G169400	ZF-HD
Potri.010G174600.1	Potri.010G174600	NAC
Potri.010G176600.1	Potri.010G176600	NAC
Potri.010G177100.1	Potri.010G177100	LBD
Potri.010G184400.1	Potri.010G184400	LBD
Potri.010G186000.1	Potri.010G186000	LBD
Potri.010G186200.1	Potri.010G186200	Trihelix
Potri.010G186700.1	Potri.010G186700	bHLH
Potri.010G188700.1	Potri.010G188700	NF-X1
Potri.010G200400.1	Potri.010G200400	LBD
Potri.010G202300.1	Potri.010G202300	GRAS
Potri.010G204800.1	Potri.010G204800	Dof
Potri.010G205400.1	Potri.010G205400	Dof
Potri.010G208600.1	Potri.010G208600	bHLH
Potri.010G216600.1	Potri.010G216600	NF-YB
Potri.010G217700.1	Potri.010G217700	LBD
Potri.010G223300.1	Potri.010G223300	GATA
Potri.010G229700.1	Potri.010G229700	NAC
Potri.010G229900.1	Potri.010G229900	NAC
Potri.010G233500.1	Potri.010G233500	Trihelix
Potri.010G235000.1	Potri.010G235000	Trihelix
Potri.010G247500.1	Potri.010G247500	EIL
Potri.010G248100.1	Potri.010G248100	bZIP
Potri.010G248300.1	Potri.010G248300	bZIP
Potri.010G250700.1	Potri.010G250700	LBD
Potri.010G251600.1	Potri.010G251600	GATA
Potri.011G007800.1	Potri.011G007800	WRKY
Potri.011G031000.1	Potri.011G031000	bHLH
Potri.011G033000.1	Potri.011G033000	bHLH
Potri.011G046700.1	Potri.011G046700	NAC
Potri.011G047500.1	Potri.011G047500	Dof
Potri.011G051600.1	Potri.011G051600	HSF
Potri.011G053400.1	Potri.011G053400	bHLH
Potri.011G054300.1	Potri.011G054300	Dof
Potri.011G054400.1	Potri.011G054400	Dof
Potri.011G055500.1	Potri.011G055500	TCP
Potri.011G055600.1	Potri.011G055600	Dof
Potri.011G055900.1	Potri.011G055900	SBP
Potri.011G058400.1	Potri.011G058400	NAC
Potri.011G058600.1	Potri.011G058600	NAC
Potri.011G060000.1	Potri.011G060000	VOZ
Potri.011G061600.1	Potri.011G061600	LBD
Potri.011G065500.1	Potri.011G065500	bHLH
Potri.011G065900.1	Potri.011G065900	Dof
Potri.011G070100.1	Potri.011G070100	WRKY
Potri.011G071700.1	Potri.011G071700	HSF
Potri.011G071800.1	Potri.011G071800	BES1
Potri.011G079300.1	Potri.011G079300	WRKY
Potri.011G080000.1	Potri.011G080000	bHLH
Potri.011G083100.1	Potri.011G083100	TCP
Potri.011G087900.1	Potri.011G087900	WRKY
Potri.011G096600.1	Potri.011G096600	TCP
Potri.011G098400.1	Potri.011G098400	NF-YA
Potri.011G101000.1	Potri.011G101000	NF-YA
Potri.011G102100.1	Potri.011G102100	STAT
Potri.011G106800.1	Potri.011G106800	BES1
Potri.011G115400.1	Potri.011G115400	NAC
Potri.011G116800.1	Potri.011G116800	SBP
Potri.011G121300.1	Potri.011G121300	NAC
Potri.011G123300.1	Potri.011G123300	NAC
Potri.011G123500.1	Potri.011G123500	NAC
Potri.011G125600.1	Potri.011G125600	NZZ/SPL
Potri.011G129500.1	Potri.011G129500	bHLH
Potri.011G131100.1	Potri.011G131100	GRAS
Potri.011G132400.1	Potri.011G132400	bHLH
Potri.011G145800.1	Potri.011G145800	FAR1
Potri.011G147400.1	Potri.011G147400	Trihelix
Potri.011G149300.1	Potri.011G149300	NAC
Potri.011G153300.1	Potri.011G153300	NAC
Potri.011G157100.1	Potri.011G157100	WRKY
Potri.011G157700.1	Potri.011G157700	bHLH
Potri.011G169300.1	Potri.011G169300	WRKY
Potri.012G001400.1	Potri.012G001400	NAC
Potri.012G007500.1	Potri.012G007500	NAC
Potri.012G016800.1	Potri.012G016800	Nin-like
Potri.012G018700.1	Potri.012G018700	Dof
Potri.012G020200.1	Potri.012G020200	GRAS
Potri.012G023900.1	Potri.012G023900	NAC
Potri.012G024100.1	Potri.012G024100	NAC
Potri.012G024200.1	Potri.012G024200	NAC
Potri.012G031700.1	Potri.012G031700	WRKY
Potri.012G031800.1	Potri.012G031800	bHLH
Potri.012G038100.1	Potri.012G038100	NAC
Potri.012G040300.1	Potri.012G040300	BBR-BPC
Potri.012G040400.1	Potri.012G040400	BBR-BPC
Potri.012G040500.1	Potri.012G040500	BBR-BPC
Potri.012G040600.1	Potri.012G040600	BBR-BPC
Potri.012G040700.1	Potri.012G040700	BBR-BPC
Potri.012G040800.1	Potri.012G040800	BBR-BPC
Potri.012G040900.1	Potri.012G040900	ZF-HD
Potri.012G043700.1	Potri.012G043700	NF-X1
Potri.012G055700.1	Potri.012G055700	bHLH
Potri.012G056300.1	Potri.012G056300	NAC
Potri.012G056800.1	Potri.012G056800	LBD
Potri.012G058200.1	Potri.012G058200	NF-YB
Potri.012G059900.1	Potri.012G059900	TCP
Potri.012G063800.1	Potri.012G063800	Dof
Potri.012G065000.1	Potri.012G065000	bHLH
Potri.012G069500.1	Potri.012G069500	bHLH
Potri.012G072000.1	Potri.012G072000	LBD
Potri.012G072700.1	Potri.012G072700	bHLH
Potri.012G075300.1	Potri.012G075300	E2F/DP
Potri.012G079100.1	Potri.012G079100	bHLH
Potri.012G081300.1	Potri.012G081300	Dof
Potri.012G083500.1	Potri.012G083500	LBD
Potri.012G093900.1	Potri.012G093900	GRAS
Potri.012G095800.1	Potri.012G095800	Trihelix
Potri.012G098500.1	Potri.012G098500	NF-YC
Potri.012G100700.1	Potri.012G100700	SBP
Potri.012G101000.1	Potri.012G101000	WRKY
Potri.012G103500.1	Potri.012G103500	NAC
Potri.012G104900.1	Potri.012G104900	bHLH
Potri.012G106000.1	Potri.012G106000	bHLH
Potri.012G117500.1	Potri.012G117500	Trihelix
Potri.012G126500.1	Potri.012G126500	NAC
Potri.012G132000.1	Potri.012G132000	bHLH
Potri.012G132100.1	Potri.012G132100	bHLH
Potri.012G132300.1	Potri.012G132300	Trihelix
Potri.012G133700.1	Potri.012G133700	LBD
Potri.012G135900.1	Potri.012G135900	TCP
Potri.012G137500.1	Potri.012G137500	FAR1
Potri.012G138900.1	Potri.012G138900	HSF
Potri.013G001300.1	Potri.013G001300	bHLH
Potri.013G014000.1	Potri.013G014000	FAR1
Potri.013G019500.1	Potri.013G019500	NF-YB
Potri.013G019600.1	Potri.013G019600	NF-YB
Potri.013G025000.1	Potri.013G025000	NF-YC
Potri.013G025900.1	Potri.013G025900	bHLH
Potri.013G038300.1	Potri.013G038300	CPP
Potri.013G039100.1	Potri.013G039100	Trihelix
Potri.013G040700.1	Potri.013G040700	bZIP
Potri.013G041000.1	Potri.013G041000	bHLH
Potri.013G042600.1	Potri.013G042600	WRKY
Potri.013G054000.1	Potri.013G054000	NAC
Potri.013G054200.1	Potri.013G054200	NAC
Potri.013G059600.1	Potri.013G059600	GATA
Potri.013G064500.1	Potri.013G064500	LBD
Potri.013G066700.1	Potri.013G066700	Dof
Potri.013G079700.1	Potri.013G079700	NAC
Potri.013G079800.1	Potri.013G079800	HSF
Potri.013G081200.1	Potri.013G081200	LBD
Potri.013G086000.1	Potri.013G086000	WRKY
Potri.013G090300.1	Potri.013G090300	WRKY
Potri.013G090400.1	Potri.013G090400	WRKY
Potri.013G091400.1	Potri.013G091400	bZIP
Potri.013G092400.1	Potri.013G092400	NAC
Potri.013G107500.1	Potri.013G107500	bHLH
Potri.013G108900.1	Potri.013G108900	ZF-HD
Potri.013G110700.1	Potri.013G110700	TCP
Potri.013G113100.1	Potri.013G113100	NAC
Potri.013G114900.1	Potri.013G114900	GRAS
Potri.013G117600.1	Potri.013G117600	bHLH
Potri.013G119400.1	Potri.013G119400	TCP
Potri.013G123100.1	Potri.013G123100	VOZ
Potri.013G123900.1	Potri.013G123900	LBD
Potri.013G124400.1	Potri.013G124400	bZIP
Potri.013G126800.1	Potri.013G126800	bHLH
Potri.013G129800.1	Potri.013G129800	bHLH
Potri.013G153400.1	Potri.013G153400	WRKY
Potri.013G156200.1	Potri.013G156200	LBD
Potri.013G156900.1	Potri.013G156900	bZIP
Potri.014G007100.1	Potri.014G007100	bZIP
Potri.014G009500.1	Potri.014G009500	WRKY
Potri.014G013400.1	Potri.014G013400	bZIP
Potri.014G017100.1	Potri.014G017100	bHLH
Potri.014G017400.1	Potri.014G017400	LBD
Potri.014G024200.1	Potri.014G024200	WRKY
Potri.014G025700.1	Potri.014G025700	NAC
Potri.014G025800.1	Potri.014G025800	bHLH
Potri.014G025900.1	Potri.014G025900	bHLH
Potri.014G027100.1	Potri.014G027100	HSF
Potri.014G027300.1	Potri.014G027300	bHLH
Potri.014G028200.1	Potri.014G028200	bZIP
Potri.014G036600.1	Potri.014G036600	Dof
Potri.014G041300.1	Potri.014G041300	NAC
Potri.014G041600.1	Potri.014G041600	BES1
Potri.014G050000.1	Potri.014G050000	WRKY
Potri.014G051200.1	Potri.014G051200	Trihelix
Potri.014G057700.1	Potri.014G057700	SBP
Potri.014G057800.1	Potri.014G057800	SBP
Potri.014G058600.1	Potri.014G058600	GATA
Potri.014G060200.1	Potri.014G060200	GRAS
Potri.014G060500.1	Potri.014G060500	GRAS
Potri.014G062400.1	Potri.014G062400	bZIP
Potri.014G064600.1	Potri.014G064600	NAC
Potri.014G066500.1	Potri.014G066500	bHLH
Potri.014G066700.1	Potri.014G066700	YABBY
Potri.014G070300.1	Potri.014G070300	LBD
Potri.014G070400.1	Potri.014G070400	LBD
Potri.014G075900.1	Potri.014G075900	NAC
Potri.014G076000.1	Potri.014G076000	NAC
Potri.014G076100.1	Potri.014G076100	NAC
Potri.014G078500.1	Potri.014G078500	TCP
Potri.014G083700.1	Potri.014G083700	BES1
Potri.014G090300.1	Potri.014G090300	WRKY
Potri.014G090700.1	Potri.014G090700	WRKY
Potri.014G094200.1	Potri.014G094200	bZIP
Potri.014G096200.1	Potri.014G096200	WRKY
Potri.014G099700.1	Potri.014G099700	bHLH
Potri.014G100900.1	Potri.014G100900	Dof
Potri.014G103700.1	Potri.014G103700	bHLH
Potri.014G104800.1	Potri.014G104800	NAC
Potri.014G106300.1	Potri.014G106300	bHLH
Potri.014G107600.1	Potri.014G107600	NAC
Potri.014G107700.1	Potri.014G107700	NAC
Potri.014G107900.1	Potri.014G107900	NAC
Potri.014G108000.1	Potri.014G108000	NAC
Potri.014G108100.1	Potri.014G108100	NAC
Potri.014G111400.1	Potri.014G111400	bHLH
Potri.014G111900.1	Potri.014G111900	WRKY
Potri.014G114300.1	Potri.014G114300	SBP
Potri.014G118200.1	Potri.014G118200	WRKY
Potri.014G119800.1	Potri.014G119800	WRKY
Potri.014G120000.1	Potri.014G120000	GRAS
Potri.014G120800.1	Potri.014G120800	bZIP
Potri.014G124400.1	Potri.014G124400	GATA
Potri.014G132600.1	Potri.014G132600	NF-YB
Potri.014G141400.1	Potri.014G141400	HSF
Potri.014G148900.1	Potri.014G148900	bHLH
Potri.014G150600.1	Potri.014G150600	bHLH
Potri.014G155100.1	Potri.014G155100	WRKY
Potri.014G163600.1	Potri.014G163600	NAC
Potri.014G164300.1	Potri.014G164300	WRKY
Potri.014G164400.1	Potri.014G164400	GRAS
Potri.014G166400.1	Potri.014G166400	SAP
Potri.014G167000.1	Potri.014G167000	FAR1
Potri.014G167100.1	Potri.014G167100	LBD
Potri.014G167800.1	Potri.014G167800	NF-YB
Potri.014G176500.1	Potri.014G176500	FAR1
Potri.014G176600.1	Potri.014G176600	FAR1
Potri.015G002900.1	Potri.015G002900	NAC
Potri.015G004100.1	Potri.015G004100	NAC
Potri.015G007000.1	Potri.015G007000	NAC
Potri.015G008300.1	Potri.015G008300	GRAS
Potri.015G009300.1	Potri.015G009300	Dof
Potri.015G011800.1	Potri.015G011800	Nin-like
Potri.015G020000.1	Potri.015G020000	NAC
Potri.015G022300.1	Potri.015G022300	bHLH
Potri.015G030200.1	Potri.015G030200	NAC
Potri.015G032700.1	Potri.015G032700	ZF-HD
Potri.015G032800.1	Potri.015G032800	BBR-BPC
Potri.015G032900.1	Potri.015G032900	BBR-BPC
Potri.015G033000.1	Potri.015G033000	BBR-BPC
Potri.015G034500.1	Potri.015G034500	NF-X1
Potri.015G046300.1	Potri.015G046300	bHLH
Potri.015G046800.1	Potri.015G046800	NAC
Potri.015G047700.1	Potri.015G047700	bZIP
Potri.015G048000.1	Potri.015G048000	bHLH
Potri.015G048300.1	Potri.015G048300	Dof
Potri.015G050500.1	Potri.015G050500	TCP
Potri.015G052800.1	Potri.015G052800	NF-YB
Potri.015G058800.1	Potri.015G058800	TCP
Potri.015G060400.1	Potri.015G060400	SBP
Potri.015G063300.1	Potri.015G063300	bHLH
Potri.015G064100.1	Potri.015G064100	WRKY
Potri.015G066700.1	Potri.015G066700	LBD
Potri.015G068100.1	Potri.015G068100	bHLH
Potri.015G070300.1	Potri.015G070300	E2F/DP
Potri.015G074500.1	Potri.015G074500	bHLH
Potri.015G077100.1	Potri.015G077100	Dof
Potri.015G082200.1	Potri.015G082200	LBD
Potri.015G091200.1	Potri.015G091200	GRAS
Potri.015G093600.1	Potri.015G093600	Trihelix
Potri.015G095300.1	Potri.015G095300	GRAS
Potri.015G097400.1	Potri.015G097400	NF-YC
Potri.015G098900.1	Potri.015G098900	SBP
Potri.015G099200.1	Potri.015G099200	WRKY
Potri.015G102100.1	Potri.015G102100	NAC
Potri.015G104200.1	Potri.015G104200	bHLH
Potri.015G105200.1	Potri.015G105200	bHLH
Potri.015G105800.1	Potri.015G105800	Trihelix
Potri.015G106900.1	Potri.015G106900	LFY
Potri.015G127400.1	Potri.015G127400	NAC
Potri.015G134300.1	Potri.015G134300	bHLH
Potri.015G134400.1	Potri.015G134400	bHLH
Potri.015G135900.1	Potri.015G135900	LBD
Potri.015G138200.1	Potri.015G138200	TCP
Potri.015G139300.1	Potri.015G139300	FAR1
Potri.015G141100.1	Potri.015G141100	HSF
Potri.015G142700.1	Potri.015G142700	bHLH
Potri.016G005600.1	Potri.016G005600	NF-YB
Potri.016G005900.1	Potri.016G005900	Trihelix
Potri.016G006100.1	Potri.016G006100	NF-YB
Potri.016G007300.1	Potri.016G007300	FAR1
Potri.016G009700.1	Potri.016G009700	GRAS
Potri.016G018100.1	Potri.016G018100	FAR1
Potri.016G018300.1	Potri.016G018300	FAR1
Potri.016G018900.1	Potri.016G018900	GRAS
Potri.016G024000.1	Potri.016G024000	bZIP
Potri.016G025800.1	Potri.016G025800	GRAS
Potri.016G026000.1	Potri.016G026000	GRAS
Potri.016G026300.1	Potri.016G026300	GRAS
Potri.016G027100.1	Potri.016G027100	GRAS
Potri.016G027300.1	Potri.016G027300	GRAS
Potri.016G027800.1	Potri.016G027800	GRAS
Potri.016G027900.1	Potri.016G027900	NAC
Potri.016G032400.1	Potri.016G032400	bZIP
Potri.016G035400.1	Potri.016G035400	bHLH
Potri.016G036500.1	Potri.016G036500	bZIP
Potri.016G037300.1	Potri.016G037300	bHLH
Potri.016G042900.1	Potri.016G042900	Nin-like
Potri.016G048500.1	Potri.016G048500	SBP
Potri.016G049200.1	Potri.016G049200	bZIP
Potri.016G050500.1	Potri.016G050500	bHLH
Potri.016G051100.1	Potri.016G051100	bHLH
Potri.016G054100.1	Potri.016G054100	NF-YA
Potri.016G055500.1	Potri.016G055500	NAC
Potri.016G056500.1	Potri.016G056500	HSF
Potri.016G058500.1	Potri.016G058500	FAR1
Potri.016G058700.1	Potri.016G058700	FAR1
Potri.016G059100.1	Potri.016G059100	FAR1
Potri.016G067300.1	Potri.016G067300	YABBY
Potri.016G068200.1	Potri.016G068200	NF-YA
Potri.016G068500.1	Potri.016G068500	bHLH
Potri.016G069300.1	Potri.016G069300	Dof
Potri.016G072300.1	Potri.016G072300	E2F/DP
Potri.016G074200.1	Potri.016G074200	TCP
Potri.016G076000.1	Potri.016G076000	NAC
Potri.016G076100.1	Potri.016G076100	NAC
Potri.016G083600.1	Potri.016G083600	WRKY
Potri.016G085000.1	Potri.016G085000	NF-YB
Potri.016G087400.1	Potri.016G087400	S1Fa-like
Potri.016G088300.1	Potri.016G088300	NAC
Potri.016G093200.1	Potri.016G093200	E2F/DP
Potri.016G094800.1	Potri.016G094800	TCP
Potri.016G096300.1	Potri.016G096300	Trihelix
Potri.016G099900.1	Potri.016G099900	WRKY
Potri.016G117300.1	Potri.016G117300	Trihelix
Potri.016G120800.1	Potri.016G120800	bHLH
Potri.016G121700.1	Potri.016G121700	bZIP
Potri.016G122500.1	Potri.016G122500	GRAS
Potri.016G123200.1	Potri.016G123200	GRAS
Potri.016G123400.1	Potri.016G123400	GRAS
Potri.016G125700.1	Potri.016G125700	BES1
Potri.016G128300.1	Potri.016G128300	WRKY
Potri.016G137900.1	Potri.016G137900	WRKY
Potri.016G143900.1	Potri.016G143900	GRAS
Potri.017G012900.1	Potri.017G012900	SBP
Potri.017G016700.1	Potri.017G016700	NAC
Potri.017G018500.1	Potri.017G018500	Nin-like
Potri.017G018600.1	Potri.017G018600	GRAS
Potri.017G019900.1	Potri.017G019900	GRAS
Potri.017G020300.1	Potri.017G020300	GRAS
Potri.017G020400.1	Potri.017G020400	GRAS
Potri.017G021400.1	Potri.017G021400	GRAS
Potri.017G025900.1	Potri.017G025900	GRAS
Potri.017G027400.1	Potri.017G027400	bZIP
Potri.017G029100.1	Potri.017G029100	FAR1
Potri.017G029400.1	Potri.017G029400	FAR1
Potri.017G031000.1	Potri.017G031000	NAC
Potri.017G031300.1	Potri.017G031300	NAC
Potri.017G031600.1	Potri.017G031600	NAC
Potri.017G041000.1	Potri.017G041000	bHLH
Potri.017G041500.1	Potri.017G041500	GRAS
Potri.017G042200.1	Potri.017G042200	GATA
Potri.017G042300.1	Potri.017G042300	GATA
Potri.017G054500.1	Potri.017G054500	bHLH
Potri.017G058100.1	Potri.017G058100	NAC
Potri.017G059600.1	Potri.017G059600	HSF
Potri.017G063300.1	Potri.017G063300	NAC
Potri.017G079500.1	Potri.017G079500	WRKY
