TF_ID	Gene_ID	Family
Medtr4g098035.1	Medtr4g098035	bHLH
Medtr4g098630.1	Medtr4g098630	NAC
Medtr4g099070.1	Medtr4g099070	SRS
Medtr4g099230.1	Medtr4g099230	LBD
Medtr4g099410.1	Medtr4g099410	GATA
Medtr4g101660.1	Medtr4g101660	YABBY
Medtr4g101680.1	Medtr4g101680	NAC
Medtr4g102720.1	Medtr4g102720	FAR1
Medtr4g102790.1	Medtr4g102790	GRAS
Medtr4g104020.1	Medtr4g104020	GRAS
Medtr4g105170.1	Medtr4g105170	LBD
Medtr4g106540.1	Medtr4g106540	E2F/DP
Medtr4g107320.1	Medtr4g107320	bHLH
Medtr4g107450.1	Medtr4g107450	LBD
Medtr4g107970.1	Medtr4g107970	WRKY
Medtr4g108360.1	Medtr4g108360	bHLH
Medtr4g108370.1	Medtr4g108370	TCP
Medtr4g108760.1	Medtr4g108760	NAC
Medtr4g109660.1	Medtr4g109660	TCP
Medtr4g109770.1	Medtr4g109770	SBP
Medtr4g109980.1	Medtr4g109980	Dof
Medtr4g110040.1	Medtr4g110040	bHLH
Medtr4g111935.1	Medtr4g111935	TCP
Medtr4g112380.1	Medtr4g112380	NF-YB
Medtr4g114730.1	Medtr4g114730	YABBY
Medtr4g117990.1	Medtr4g117990	Trihelix
Medtr4g118830.1	Medtr4g118830	bHLH
Medtr4g119500.1	Medtr4g119500	NF-YB
Medtr4g119600.1	Medtr4g119600	FAR1
Medtr4g121110.1	Medtr4g121110	GATA
Medtr4g121840.1	Medtr4g121840	CAMTA
Medtr4g122240.1	Medtr4g122240	GRAS
Medtr4g122530.1	Medtr4g122530	WRKY
Medtr4g123740.1	Medtr4g123740	CAMTA
Medtr4g126070.1	Medtr4g126070	HSF
Medtr4g126350.1	Medtr4g126350	GATA
Medtr4g127040.1	Medtr4g127040	WRKY
Medtr4g130900.1	Medtr4g130900	WRKY
Medtr4g131160.1	Medtr4g131160	bHLH
Medtr4g132430.1	Medtr4g132430	WRKY
Medtr4g133660.1	Medtr4g133660	GRAS
Medtr4g133938.1	Medtr4g133938	NF-YB
Medtr4g133952.1	Medtr4g133952	NF-YB
Medtr4g134460.1	Medtr4g134460	NAC
Medtr4g134580.1	Medtr4g134580	ZF-HD
Medtr4g461080.1	Medtr4g461080	Dof
Medtr4g471590.1	Medtr4g471590	GATA
Medtr5g005110.1	Medtr5g005110	bHLH
Medtr5g006530.1	Medtr5g006530	CPP
Medtr5g007600.1	Medtr5g007600	GATA
Medtr5g009080.1	Medtr5g009080	GRAS
Medtr5g010680.1	Medtr5g010680	HSF
Medtr5g012080.1	Medtr5g012080	NAC
Medtr5g013370.1	Medtr5g013370	GATA
Medtr5g014300.1	Medtr5g014300	NAC
Medtr5g014520.1	Medtr5g014520	bHLH
Medtr5g014560.1	Medtr5g014560	bHLH
Medtr5g014600.1	Medtr5g014600	bHLH
Medtr5g014640.1	Medtr5g014640	bHLH
Medtr5g015090.1	Medtr5g015090	bZIP
Medtr5g015480.1	Medtr5g015480	FAR1
Medtr5g015490.1	Medtr5g015490	GRAS
Medtr5g015880.1	Medtr5g015880	LBD
Medtr5g015950.1	Medtr5g015950	GRAS
Medtr5g016610.1	Medtr5g016610	WRKY
Medtr5g017040.1	Medtr5g017040	bHLH
Medtr5g017210.1	Medtr5g017210	bHLH
Medtr5g017470.1	Medtr5g017470	HSF
Medtr5g017500.1	Medtr5g017500	Trihelix
Medtr5g017950.1	Medtr5g017950	LBD
Medtr5g018380.1	Medtr5g018380	WRKY
Medtr5g019550.1	Medtr5g019550	BES1
Medtr5g019750.1	Medtr5g019750	GRAS
Medtr5g020230.1	Medtr5g020230	GATA
Medtr5g020510.1	Medtr5g020510	ZF-HD
Medtr5g021130.1	Medtr5g021130	SRS
Medtr5g021340.1	Medtr5g021340	GATA
Medtr5g021710.1	Medtr5g021710	NAC
Medtr5g022780.1	Medtr5g022780	bZIP
Medtr5g024070.1	Medtr5g024070	Nin-like
Medtr5g026210.1	Medtr5g026210	BES1
Medtr5g026540.1	Medtr5g026540	Trihelix
Medtr5g028850.1	Medtr5g028850	bZIP
Medtr5g029680.1	Medtr5g029680	HSF
Medtr5g029850.1	Medtr5g029850	WRKY
Medtr5g030430.1	Medtr5g030430	bHLH
Medtr5g030770.1	Medtr5g030770	bHLH
Medtr5g031440.1	Medtr5g031440	Dof
Medtr5g031650.1	Medtr5g031650	FAR1
Medtr5g032260.1	Medtr5g032260	FAR1
Medtr5g032375.1	Medtr5g032375	bHLH
Medtr5g032600.1	Medtr5g032600	ZF-HD
Medtr5g034030.1	Medtr5g034030	YABBY
Medtr5g037250.1	Medtr5g037250	bHLH
Medtr5g038560.1	Medtr5g038560	Whirly
Medtr5g039180.1	Medtr5g039180	bHLH
Medtr5g039600.1	Medtr5g039600	TCP
Medtr5g039760.1	Medtr5g039760	FAR1
Medtr5g040420.1	Medtr5g040420	NAC
Medtr5g041380.1	Medtr5g041380	Dof
Medtr5g041400.1	Medtr5g041400	Dof
Medtr5g041420.1	Medtr5g041420	Dof
Medtr5g041530.1	Medtr5g041530	Dof
Medtr5g041940.1	Medtr5g041940	NAC
Medtr5g042920.1	Medtr5g042920	WRKY
Medtr5g043880.1	Medtr5g043880	WRKY
Medtr5g046160.1	Medtr5g046160	bHLH
Medtr5g046230.1	Medtr5g046230	YABBY
Medtr5g046670.1	Medtr5g046670	SBP
Medtr5g047190.1	Medtr5g047190	HSF
Medtr5g048350.1	Medtr5g048350	bHLH
Medtr5g048860.1	Medtr5g048860	bHLH
Medtr5g048860.10	Medtr5g048860	bHLH
Medtr5g053430.1	Medtr5g053430	NAC
Medtr5g054900.1	Medtr5g054900	bZIP
Medtr5g058860.1	Medtr5g058860	GRAS
Medtr5g060950.1	Medtr5g060950	bZIP
Medtr5g064950.1	Medtr5g064950	bHLH
Medtr5g065440.1	Medtr5g065440	ZF-HD
Medtr5g066080.1	Medtr5g066080	bHLH
Medtr5g066510.1	Medtr5g066510	GATA
Medtr5g067680.1	Medtr5g067680	WRKY
Medtr5g067700.1	Medtr5g067700	WRKY
Medtr5g069030.1	Medtr5g069030	NAC
Medtr5g070810.1	Medtr5g070810	FAR1
Medtr5g071590.1	Medtr5g071590	FAR1
Medtr5g073620.1	Medtr5g073620	WRKY
Medtr5g074200.1	Medtr5g074200	WRKY
Medtr5g074400.1	Medtr5g074400	WRKY
Medtr5g075020.1	Medtr5g075020	LBD
Medtr5g075390.1	Medtr5g075390	bZIP
Medtr5g076070.1	Medtr5g076070	FAR1
Medtr5g076850.1	Medtr5g076850	NAC
Medtr5g079500.1	Medtr5g079500	bHLH
Medtr5g079560.1	Medtr5g079560	FAR1
Medtr5g080030.1	Medtr5g080030	YABBY
Medtr5g080470.1	Medtr5g080470	LBD
Medtr5g083010.1	Medtr5g083010	LBD
Medtr5g083230.1	Medtr5g083230	LBD
Medtr5g083960.1	Medtr5g083960	LBD
Medtr5g085390.1	Medtr5g085390	LBD
Medtr5g087790.1	Medtr5g087790	EIL
Medtr5g088230.1	Medtr5g088230	bZIP
Medtr5g088760.1	Medtr5g088760	NF-YC
Medtr5g089170.1	Medtr5g089170	HSF
Medtr5g089750.1	Medtr5g089750	SRS
Medtr5g090970.1	Medtr5g090970	NAC
Medtr5g091390.1	Medtr5g091390	WRKY
Medtr5g093010.1	Medtr5g093010	LBD
Medtr5g093540.1	Medtr5g093540	WRKY
Medtr5g094430.1	Medtr5g094430	WRKY
Medtr5g094450.1	Medtr5g094450	GRAS
Medtr5g095740.1	Medtr5g095740	NF-YB
Medtr5g095860.1	Medtr5g095860	NF-YB
Medtr5g095900.1	Medtr5g095900	NF-YB
Medtr5g097060.1	Medtr5g097060	SAP
Medtr5g097480.1	Medtr5g097480	GRAS
Medtr5g097490.1	Medtr5g097490	WRKY
Medtr5g097500.1	Medtr5g097500	WRKY
Medtr5g099060.1	Medtr5g099060	Nin-like
Medtr6g004550.1	Medtr6g004550	LBD
Medtr6g005070.1	Medtr6g005070	LBD
Medtr6g005080.1	Medtr6g005080	LBD
Medtr6g011200.1	Medtr6g011200	LBD
Medtr6g011230.1	Medtr6g011230	LBD
Medtr6g011250.1	Medtr6g011250	LBD
Medtr6g011670.1	Medtr6g011670	bHLH
Medtr6g011860.1	Medtr6g011860	NAC
Medtr6g012220.1	Medtr6g012220	ZF-HD
Medtr6g012280.1	Medtr6g012280	ZF-HD
Medtr6g012450.1	Medtr6g012450	Dof
Medtr6g012670.1	Medtr6g012670	NAC
Medtr6g015350.1	Medtr6g015350	TCP
Medtr6g016375.1	Medtr6g016375	bZIP
Medtr6g017055.1	Medtr6g017055	TCP
Medtr6g017200.1	Medtr6g017200	FAR1
Medtr6g018270.1	Medtr6g018270	LBD
Medtr6g022080.1	Medtr6g022080	FAR1
Medtr6g026800.1	Medtr6g026800	bZIP
Medtr6g027450.1	Medtr6g027450	Dof
Medtr6g027460.1	Medtr6g027460	Dof
Medtr6g027700.1	Medtr6g027700	LBD
Medtr6g027710.1	Medtr6g027710	LBD
Medtr6g032770.1	Medtr6g032770	NAC
Medtr6g032830.1	Medtr6g032830	GATA
Medtr6g034945.1	Medtr6g034945	bZIP
Medtr6g035315.1	Medtr6g035315	Trihelix
Medtr6g035370.1	Medtr6g035370	Trihelix
Medtr6g038890.1	Medtr6g038890	WRKY
Medtr6g043060.1	Medtr6g043060	HSF
Medtr6g046600.1	Medtr6g046600	WRKY
Medtr6g047550.1	Medtr6g047550	bHLH
Medtr6g047570.1	Medtr6g047570	bHLH
Medtr6g047750.1	Medtr6g047750	GRAS
Medtr6g051425.1	Medtr6g051425	FAR1
Medtr6g052280.1	Medtr6g052280	bHLH
Medtr6g053140.1	Medtr6g053140	FAR1
Medtr6g053200.1	Medtr6g053200	WRKY
Medtr6g054080.1	Medtr6g054080	LBD
Medtr6g054150.1	Medtr6g054150	LBD
Medtr6g060410.1	Medtr6g060410	FAR1
Medtr6g060600.1	Medtr6g060600	EIL
Medtr6g071140.1	Medtr6g071140	NF-X1
Medtr6g073013.1	Medtr6g073013	ZF-HD
Medtr6g075990.1	Medtr6g075990	FAR1
Medtr6g080300.1	Medtr6g080300	ZF-HD
Medtr6g084120.1	Medtr6g084120	bHLH
Medtr6g084430.1	Medtr6g084430	NAC
Medtr6g086555.1	Medtr6g086555	WRKY
Medtr6g086805.1	Medtr6g086805	HSF
Medtr6g087590.1	Medtr6g087590	CPP
Medtr6g090505.1	Medtr6g090505	FAR1
Medtr6g092480.1	Medtr6g092480	HRT-like
Medtr6g092520.1	Medtr6g092520	HRT-like
Medtr6g453130.1	Medtr6g453130	LBD
Medtr6g460640.1	Medtr6g460640	EIL
Medtr6g477900.1	Medtr6g477900	NAC
Medtr6g486270.1	Medtr6g486270	Trihelix
Medtr6g488100.1	Medtr6g488100	bHLH
Medtr7g005280.1	Medtr7g005280	NAC
Medtr7g007010.1	Medtr7g007010	LBD
Medtr7g009730.1	Medtr7g009730	WRKY
Medtr7g010120.1	Medtr7g010120	bHLH
Medtr7g010300.1	Medtr7g010300	ZF-HD
Medtr7g010950.1	Medtr7g010950	Dof
Medtr7g011120.1	Medtr7g011120	NAC
Medtr7g011130.1	Medtr7g011130	NAC
Medtr7g011820.1	Medtr7g011820	WRKY
Medtr7g015010.1	Medtr7g015010	TCP
Medtr7g015990.1	Medtr7g015990	bZIP
Medtr7g017320.1	Medtr7g017320	bHLH
Medtr7g017880.1	Medtr7g017880	bZIP
Medtr7g018500.1	Medtr7g018500	TCP
Medtr7g020870.1	Medtr7g020870	Trihelix
Medtr7g024670.1	Medtr7g024670	Dof
Medtr7g027190.1	Medtr7g027190	GRAS
Medtr7g028160.1	Medtr7g028160	TCP
Medtr7g028415.1	Medtr7g028415	WRKY
Medtr7g028710.1	Medtr7g028710	WRKY
Medtr7g028740.1	Medtr7g028740	SBP
Medtr7g028855.1	Medtr7g028855	FAR1
Medtr7g028905.1	Medtr7g028905	LBD
Medtr7g029400.1	Medtr7g029400	bZIP
Medtr7g031620.1	Medtr7g031620	FAR1
Medtr7g033320.1	Medtr7g033320	NAC
Medtr7g033800.1	Medtr7g033800	LBD
Medtr7g039110.1	Medtr7g039110	bHLH
Medtr7g050385.1	Medtr7g050385	FAR1
Medtr7g053410.1	Medtr7g053410	bHLH
Medtr7g057160.1	Medtr7g057160	bZIP
Medtr7g057230.1	Medtr7g057230	GRAS
Medtr7g059260.1	Medtr7g059260	bHLH
Medtr7g059400.1	Medtr7g059400	Dof
Medtr7g060350.1	Medtr7g060350	FAR1
Medtr7g061270.1	Medtr7g061270	NF-YB
Medtr7g061980.1	Medtr7g061980	FAR1
Medtr7g062120.1	Medtr7g062120	GRAS
Medtr7g062220.1	Medtr7g062220	WRKY
Medtr7g068770.1	Medtr7g068770	Trihelix
Medtr7g069590.1	Medtr7g069590	bHLH
Medtr7g069740.1	Medtr7g069740	GRAS
Medtr7g070140.1	Medtr7g070140	NAC
Medtr7g070150.1	Medtr7g070150	NAC
Medtr7g070643.1	Medtr7g070643	ZF-HD
Medtr7g071120.1	Medtr7g071120	WRKY
Medtr7g073380.1	Medtr7g073380	WRKY
Medtr7g073430.1	Medtr7g073430	WRKY
Medtr7g074650.1	Medtr7g074650	GRAS
Medtr7g074790.1	Medtr7g074790	FAR1
Medtr7g074915.1	Medtr7g074915	LBD
Medtr7g074990.1	Medtr7g074990	LBD
Medtr7g075230.1	Medtr7g075230	LBD
Medtr7g076840.1	Medtr7g076840	bHLH
Medtr7g077410.1	Medtr7g077410	BES1
Medtr7g079010.1	Medtr7g079010	WRKY
Medtr7g079040.1	Medtr7g079040	WRKY
Medtr7g080000.1	Medtr7g080000	WRKY
Medtr7g080020.1	Medtr7g080020	WRKY
Medtr7g080780.1	Medtr7g080780	bHLH
Medtr7g081190.1	Medtr7g081190	Trihelix
Medtr7g082600.1	Medtr7g082600	Dof
Medtr7g082780.1	Medtr7g082780	NF-YC
Medtr7g083330.1	Medtr7g083330	NAC
Medtr7g083360.1	Medtr7g083360	NAC
Medtr7g083370.1	Medtr7g083370	NAC
Medtr7g083900.1	Medtr7g083900	bHLH
Medtr7g085220.1	Medtr7g085220	NAC
Medtr7g085260.1	Medtr7g085260	NAC
Medtr7g085410.1	Medtr7g085410	GATA
Medtr7g086780.1	Medtr7g086780	Dof
Medtr7g088090.1	Medtr7g088090	bZIP
Medtr7g088890.1	Medtr7g088890	bZIP
Medtr7g089400.1	Medtr7g089400	bHLH
Medtr7g089800.1	Medtr7g089800	bZIP
Medtr7g090060.1	Medtr7g090060	HRT-like
Medtr7g090410.1	Medtr7g090410	bHLH
Medtr7g091370.1	Medtr7g091370	HSF
Medtr7g092510.1	Medtr7g092510	bHLH
Medtr7g092540.1	Medtr7g092540	bHLH
Medtr7g092750.1	Medtr7g092750	bZIP
Medtr7g092930.1	Medtr7g092930	SBP
Medtr7g095580.1	Medtr7g095580	EIL
Medtr7g095680.1	Medtr7g095680	HSF
Medtr7g096350.1	Medtr7g096350	bHLH
Medtr7g096530.1	Medtr7g096530	LBD
Medtr7g096610.1	Medtr7g096610	LBD
Medtr7g097090.1	Medtr7g097090	NAC
Medtr7g099540.1	Medtr7g099540	bHLH
Medtr7g100510.1	Medtr7g100510	WRKY
Medtr7g100650.1	Medtr7g100650	NF-YB
Medtr7g100880.1	Medtr7g100880	S1Fa-like
Medtr7g100890.1	Medtr7g100890	S1Fa-like
Medtr7g100905.1	Medtr7g100905	S1Fa-like
Medtr7g100990.1	Medtr7g100990	NAC
Medtr7g103390.1	Medtr7g103390	Trihelix
Medtr7g104190.1	Medtr7g104190	bZIP
Medtr7g104480.1	Medtr7g104480	bZIP
Medtr7g104980.1	Medtr7g104980	WRKY
Medtr7g105000.1	Medtr7g105000	WRKY
Medtr7g105170.1	Medtr7g105170	NAC
Medtr7g106450.1	Medtr7g106450	NF-YA
Medtr7g109510.1	Medtr7g109510	bZIP
Medtr7g109580.1	Medtr7g109580	GRAS
Medtr7g109600.1	Medtr7g109600	WRKY
Medtr7g109800.1	Medtr7g109800	WRKY
Medtr7g110320.1	Medtr7g110320	SBP
Medtr7g110720.1	Medtr7g110720	WRKY
Medtr7g110810.1	Medtr7g110810	bHLH
Medtr7g111320.1	Medtr7g111320	bHLH
Medtr7g112330.1	Medtr7g112330	GATA
Medtr7g113010.1	Medtr7g113010	FAR1
Medtr7g113680.1	Medtr7g113680	NF-YC
Medtr7g113830.1	Medtr7g113830	bHLH
Medtr7g114600.1	Medtr7g114600	GeBP
Medtr7g114860.1	Medtr7g114860	Trihelix
Medtr7g115120.1	Medtr7g115120	bZIP
Medtr7g115140.1	Medtr7g115140	bZIP
Medtr7g116270.1	Medtr7g116270	Whirly
Medtr7g116460.1	Medtr7g116460	NAC
Medtr7g116890.1	Medtr7g116890	bZIP
Medtr7g117200.1	Medtr7g117200	WRKY
Medtr7g117670.1	Medtr7g117670	bHLH
Medtr7g444860.1	Medtr7g444860	SBP
Medtr7g445950.1	Medtr7g445950	GATA
Medtr7g445980.1	Medtr7g445980	GATA
Medtr7g446070.1	Medtr7g446070	GATA
Medtr7g446110.1	Medtr7g446110	GATA
Medtr7g446520.1	Medtr7g446520	FAR1
Medtr8g005750.1	Medtr8g005750	WRKY
Medtr8g005960.1	Medtr8g005960	SBP
Medtr8g007270.1	Medtr8g007270	WRKY
Medtr8g009010.1	Medtr8g009010	bHLH
Medtr8g009020.1	Medtr8g009020	bHLH
Medtr8g009330.1	Medtr8g009330	FAR1
Medtr8g009730.1	Medtr8g009730	LBD
Medtr8g012290.1	Medtr8g012290	bHLH
Medtr8g013950.1	Medtr8g013950	GATA
Medtr8g015250.1	Medtr8g015250	bZIP
Medtr8g015450.1	Medtr8g015450	bHLH
Medtr8g015840.1	Medtr8g015840	Dof
Medtr8g017090.1	Medtr8g017090	LBD
Medtr8g019540.1	Medtr8g019540	NF-YA
Medtr8g020840.1	Medtr8g020840	GRAS
Medtr8g022290.1	Medtr8g022290	Trihelix
Medtr8g023840.1	Medtr8g023840	NAC
Medtr8g023860.1	Medtr8g023860	NAC
Medtr8g023880.1	Medtr8g023880	NAC
Medtr8g023900.1	Medtr8g023900	NAC
Medtr8g023930.1	Medtr8g023930	NAC
Medtr8g024210.1	Medtr8g024210	bHLH
Medtr8g024480.1	Medtr8g024480	NAC
Medtr8g024770.1	Medtr8g024770	bHLH
Medtr8g024790.1	Medtr8g024790	bHLH
Medtr8g027295.1	Medtr8g027295	Dof
Medtr8g027495.1	Medtr8g027495	bHLH
Medtr8g027860.1	Medtr8g027860	WRKY
Medtr8g028150.1	Medtr8g028150	bZIP
Medtr8g028565.1	Medtr8g028565	WRKY
Medtr8g032210.1	Medtr8g032210	bHLH
Medtr8g032510.1	Medtr8g032510	WRKY
Medtr8g033070.1	Medtr8g033070	TCP
Medtr8g035530.1	Medtr8g035530	FAR1
Medtr8g036085.1	Medtr8g036085	LBD
Medtr8g036105.1	Medtr8g036105	LBD
Medtr8g036235.1	Medtr8g036235	bHLH
Medtr8g037270.1	Medtr8g037270	NF-YA
Medtr8g038805.1	Medtr8g038805	FAR1
Medtr8g039110.1	Medtr8g039110	SRS
Medtr8g040120.1	Medtr8g040120	bZIP
Medtr8g040900.1	Medtr8g040900	LBD
Medtr8g041420.1	Medtr8g041420	NF-YC
Medtr8g043960.1	Medtr8g043960	bZIP
Medtr8g044220.1	Medtr8g044220	Dof
Medtr8g059170.1	Medtr8g059170	NAC
Medtr8g062240.1	Medtr8g062240	bHLH
Medtr8g063550.1	Medtr8g063550	NAC
Medtr8g064700.1	Medtr8g064700	bHLH
Medtr8g065740.1	Medtr8g065740	bHLH
Medtr8g066240.1	Medtr8g066240	SBP
Medtr8g066770.1	Medtr8g066770	bHLH
Medtr8g067280.1	Medtr8g067280	bHLH
Medtr8g067635.1	Medtr8g067635	WRKY
Medtr8g067650.1	Medtr8g067650	WRKY
Medtr8g068210.1	Medtr8g068210	Dof
Medtr8g069080.1	Medtr8g069080	ZF-HD
Medtr8g069160.1	Medtr8g069160	NAC
Medtr8g069740.1	Medtr8g069740	bHLH
Medtr8g069935.1	Medtr8g069935	WRKY
Medtr8g070820.1	Medtr8g070820	bZIP
Medtr8g075130.1	Medtr8g075130	bZIP
Medtr8g076110.1	Medtr8g076110	NAC
Medtr8g076340.1	Medtr8g076340	GATA
Medtr8g076620.1	Medtr8g076620	SRS
Medtr8g077510.1	Medtr8g077510	GATA
Medtr8g077940.1	Medtr8g077940	GRAS
Medtr8g077950.1	Medtr8g077950	bZIP
Medtr8g079060.1	Medtr8g079060	Dof
Medtr8g079580.1	Medtr8g079580	LBD
Medtr8g079620.1	Medtr8g079620	LBD
Medtr8g079660.1	Medtr8g079660	LBD
Medtr8g080670.1	Medtr8g080670	SBP
Medtr8g080680.1	Medtr8g080680	SBP
Medtr8g080690.1	Medtr8g080690	SBP
Medtr8g080800.1	Medtr8g080800	CAMTA
Medtr8g083100.1	Medtr8g083100	HSF
Medtr8g086020.1	Medtr8g086020	bZIP
Medtr8g087000.1	Medtr8g087000	WRKY
Medtr8g087540.1	Medtr8g087540	HSF
Medtr8g088650.1	Medtr8g088650	bZIP
Medtr8g089130.1	Medtr8g089130	GATA
Medtr8g089145.1	Medtr8g089145	GATA
Medtr8g089170.1	Medtr8g089170	GATA
Medtr8g090205.1	Medtr8g090205	CAMTA
Medtr8g091370.1	Medtr8g091370	EIL
Medtr8g091650.1	Medtr8g091650	bZIP
Medtr8g091720.1	Medtr8g091720	NF-YB
Medtr8g092010.1	Medtr8g092010	WRKY
Medtr8g092140.1	Medtr8g092140	WRKY
Medtr8g093070.1	Medtr8g093070	GRAS
Medtr8g093500.1	Medtr8g093500	bHLH
Medtr8g093580.1	Medtr8g093580	NAC
Medtr8g093790.1	Medtr8g093790	NAC
Medtr8g093920.1	Medtr8g093920	NF-YB
Medtr8g094580.1	Medtr8g094580	NAC
Medtr8g096730.1	Medtr8g096730	WRKY
Medtr8g096780.1	Medtr8g096780	SBP
Medtr8g098275.1	Medtr8g098275	bHLH
Medtr8g098945.1	Medtr8g098945	WRKY
Medtr8g099350.1	Medtr8g099350	WRKY
Medtr8g099750.1	Medtr8g099750	NAC
Medtr8g099780.1	Medtr8g099780	BBR-BPC
Medtr8g099880.1	Medtr8g099880	bHLH
Medtr8g100130.1	Medtr8g100130	Trihelix
Medtr8g102240.1	Medtr8g102240	NAC
Medtr8g103320.1	Medtr8g103320	CPP
Medtr8g105780.1	Medtr8g105780	HSF
Medtr8g442330.1	Medtr8g442330	ZF-HD
Medtr8g442410.1	Medtr8g442410	GRAS
Medtr8g445680.1	Medtr8g445680	LBD
Medtr8g461480.1	Medtr8g461480	STAT
Medtr8g463140.1	Medtr8g463140	SBP
Medtr8g463380.1	Medtr8g463380	TCP
Medtr8g466800.1	Medtr8g466800	bHLH
Medtr8g467340.1	Medtr8g467340	ZF-HD
Medtr8g467420.1	Medtr8g467420	FAR1
Medtr8g467490.1	Medtr8g467490	NAC
Medtr8g468570.1	Medtr8g468570	Whirly
Medtr8g479350.1	Medtr8g479350	Dof
Medtr0041s0110.1	Medtr0041s0110	ARF
Medtr0041s0120.1	Medtr0041s0120	ARF
Medtr1g024025.1	Medtr1g024025	ARF
Medtr1g058210.1	Medtr1g058210	ARF
Medtr1g064430.1	Medtr1g064430	ARF
Medtr1g094960.1	Medtr1g094960	ARF
Medtr2g005240.1	Medtr2g005240	ARF
Medtr2g006270.1	Medtr2g006270	ARF
Medtr2g006380.1	Medtr2g006380	ARF
Medtr2g014770.1	Medtr2g014770	ARF
Medtr2g018690.1	Medtr2g018690	ARF
Medtr2g024430.1	Medtr2g024430	ARF
Medtr2g043250.1	Medtr2g043250	ARF
Medtr2g093740.1	Medtr2g093740	ARF
Medtr2g093740.10	Medtr2g093740	ARF
Medtr2g093740.11	Medtr2g093740	ARF
Medtr2g093740.12	Medtr2g093740	ARF
Medtr2g094570.1	Medtr2g094570	ARF
Medtr3g064050.1	Medtr3g064050	ARF
Medtr3g073420.1	Medtr3g073420	ARF
Medtr4g021580.1	Medtr4g021580	ARF
Medtr4g058930.1	Medtr4g058930	ARF
Medtr4g060460.1	Medtr4g060460	ARF
Medtr4g088210.1	Medtr4g088210	ARF
Medtr4g124900.1	Medtr4g124900	ARF
Medtr5g040740.1	Medtr5g040740	ARF
Medtr5g040880.1	Medtr5g040880	ARF
Medtr5g060630.1	Medtr5g060630	ARF
Medtr5g060770.1	Medtr5g060770	ARF
Medtr5g060780.1	Medtr5g060780	ARF
Medtr5g061220.1	Medtr5g061220	ARF
Medtr5g061890.1	Medtr5g061890	ARF
Medtr5g076270.1	Medtr5g076270	ARF
Medtr5g082140.1	Medtr5g082140	ARF
Medtr5g460740.1	Medtr5g460740	ARF
Medtr5g460920.1	Medtr5g460920	ARF
Medtr7g062540.1	Medtr7g062540	ARF
Medtr7g101275.1	Medtr7g101275	ARF
Medtr7g101280.1	Medtr7g101280	ARF
Medtr8g027440.1	Medtr8g027440	ARF
Medtr8g079492.1	Medtr8g079492	ARF
Medtr8g100050.1	Medtr8g100050	ARF
Medtr8g101360.1	Medtr8g101360	ARF
Medtr8g446900.1	Medtr8g446900	ARF
Medtr1g019580.1	Medtr1g019580	B3
Medtr1g021270.1	Medtr1g021270	B3
Medtr1g021290.1	Medtr1g021290	B3
Medtr1g021295.1	Medtr1g021295	B3
Medtr1g021320.1	Medtr1g021320	B3
Medtr1g021330.1	Medtr1g021330	B3
Medtr1g021350.1	Medtr1g021350	B3
Medtr1g021360.1	Medtr1g021360	B3
Medtr1g021380.1	Medtr1g021380	B3
Medtr1g021400.1	Medtr1g021400	B3
Medtr1g021410.1	Medtr1g021410	B3
Medtr1g021435.1	Medtr1g021435	B3
Medtr1g021440.1	Medtr1g021440	B3
Medtr1g021500.1	Medtr1g021500	B3
Medtr1g034210.1	Medtr1g034210	B3
Medtr1g034240.1	Medtr1g034240	B3
Medtr1g035460.1	Medtr1g035460	B3
Medtr1g035490.1	Medtr1g035490	B3
Medtr1g035520.1	Medtr1g035520	B3
Medtr1g035570.1	Medtr1g035570	B3
Medtr1g035620.1	Medtr1g035620	B3
Medtr1g035640.1	Medtr1g035640	B3
Medtr1g046200.1	Medtr1g046200	B3
Medtr1g046320.1	Medtr1g046320	B3
Medtr1g046340.1	Medtr1g046340	B3
Medtr1g058350.1	Medtr1g058350	B3
Medtr1g098450.1	Medtr1g098450	B3
Medtr1g108780.1	Medtr1g108780	B3
Medtr2g011940.1	Medtr2g011940	B3
Medtr2g012700.1	Medtr2g012700	B3
Medtr2g062330.1	Medtr2g062330	B3
Medtr2g102450.1	Medtr2g102450	B3
Medtr3g005420.1	Medtr3g005420	B3
Medtr3g005440.1	Medtr3g005440	B3
Medtr3g005460.1	Medtr3g005460	B3
Medtr3g005480.1	Medtr3g005480	B3
Medtr3g005490.1	Medtr3g005490	B3
Medtr3g005495.1	Medtr3g005495	B3
Medtr3g061290.1	Medtr3g061290	B3
Medtr3g061300.1	Medtr3g061300	B3
Medtr3g061310.1	Medtr3g061310	B3
Medtr3g061320.1	Medtr3g061320	B3
Medtr3g061330.1	Medtr3g061330	B3
Medtr3g061340.1	Medtr3g061340	B3
Medtr3g061350.1	Medtr3g061350	B3
Medtr3g061370.1	Medtr3g061370	B3
Medtr3g075140.1	Medtr3g075140	B3
Medtr3g088515.1	Medtr3g088515	B3
Medtr3g098790.1	Medtr3g098790	B3
Medtr3g101520.1	Medtr3g101520	B3
Medtr3g467380.1	Medtr3g467380	B3
Medtr4g008310.1	Medtr4g008310	B3
Medtr4g028130.1	Medtr4g028130	B3
Medtr4g068300.1	Medtr4g068300	B3
Medtr4g068310.1	Medtr4g068310	B3
Medtr4g068320.1	Medtr4g068320	B3
Medtr4g083390.1	Medtr4g083390	B3
